Entity,Code,Year,Working_Hours,GDP,Population,Continent
Latvia,LVA,1999,1975.9008,9778.8564,2408088.0,
Latvia,LVA,2000,1975.7949,10430.427,2384150.0,
Latvia,LVA,2001,1987.1439,11332.327,2358689.0,
Latvia,LVA,2002,1937.8738,11806.956,2332528.0,
Latvia,LVA,2003,1927.734,12198.736,2305845.0,
Latvia,LVA,2004,1878.3942,12790.776000000002,2278922.0,
Latvia,LVA,2005,1905.5121,14666.055,2251996.0,
Latvia,LVA,2006,1906.8286,15688.483999999999,2225063.0,
Latvia,LVA,2007,1878.2091,17225.732,2198089.0,
Latvia,LVA,2008,2002.2491,18411.717,2171248.0,
Latvia,LVA,2009,1952.2241,16190.54,2144784.0,
Latvia,LVA,2010,1935.1354,16943.688000000002,2118855.0,
Latvia,LVA,2011,1951.8978,18601.803,2093606.0,
Latvia,LVA,2012,1934.2838,19464.465,2069018.0,
Latvia,LVA,2013,1927.7461,20008.846,2044950.0,
Latvia,LVA,2014,1938.4757,21000.939,2021220.0,
Latvia,LVA,2015,1901.7413,21965.313,1997675.0,Europe
Latvia,LVA,2016,1902.4856,22435.625,1974265.0,
Latvia,LVA,2017,1874.5979,24139.602000000003,1951097.0,
Lithuania,LTU,1995,1729.3558,8386.0947,3626609.0,
Lithuania,LTU,1996,1727.0402,8776.8232,3603756.0,
Lithuania,LTU,1997,1732.694,9216.5176,3579911.0,
Lithuania,LTU,1998,1779.5939,9581.3213,3555140.0,
Lithuania,LTU,1999,1726.0139,9967.5771,3529189.0,
Lithuania,LTU,2000,1846.2274,10751.155,3501842.0,
Lithuania,LTU,2001,1831.2194,11609.966999999999,3473623.0,
Lithuania,LTU,2002,1802.1711,11899.268,3444777.0,
Lithuania,LTU,2003,1785.8864,13223.271999999999,3414367.0,
Lithuania,LTU,2004,1878.5562,13499.808,3381134.0,
Lithuania,LTU,2005,1878.9719,15388.341,3344259.0,
Lithuania,LTU,2006,1874.2102,16554.828,3303329.0,
Lithuania,LTU,2007,1903.7567,18175.492,3258984.0,
Lithuania,LTU,2008,1933.5715,19443.17,3212867.0,
Lithuania,LTU,2009,1862.9437,17058.258,3167270.0,
Lithuania,LTU,2010,1884.2866,18475.371,3123825.0,
Lithuania,LTU,2011,1858.8728,20581.205,3083402.0,
Lithuania,LTU,2012,1857.2939,22015.789,3045561.0,
Lithuania,LTU,2013,1841.2473,22503.521,3008938.0,
Lithuania,LTU,2014,1833.5299,23736.952999999998,2971498.0,
Lithuania,LTU,2015,1859.4974,24076.557,2931872.0,Europe
Lithuania,LTU,2016,1885.0089,24574.676,2889555.0,
Lithuania,LTU,2017,1844.0171,25992.142999999996,2845419.0,
Luxembourg,LUX,1970,1845.8361,20123.754,339672.0,
Luxembourg,LUX,1971,1842.3248,19268.021,342232.0,
Luxembourg,LUX,1972,1821.7426,20523.707,345104.0,
Luxembourg,LUX,1973,1792.4818,22676.342,348178.0,
Luxembourg,LUX,1974,1768.983,23957.936,351190.0,
Luxembourg,LUX,1975,1741.355,20513.096,353984.0,
Luxembourg,LUX,1976,1757.8225,21701.854,356566.0,
Luxembourg,LUX,1977,1732.7194,21765.609,358963.0,
Luxembourg,LUX,1978,1715.1189,22877.127,361080.0,
Luxembourg,LUX,1979,1698.5089,23649.279,362797.0,
Luxembourg,LUX,1980,1682.3013,23978.266,364048.0,
Luxembourg,LUX,1981,1658.0519,23005.549,364778.0,
Luxembourg,LUX,1982,1640.4119,23023.971,365099.0,
Luxembourg,LUX,1983,1634.7815,22907.174,365301.0,
Luxembourg,LUX,1984,1621.1965,22609.547000000002,365797.0,
Luxembourg,LUX,1985,1634.8575,22373.271,366882.0,
Luxembourg,LUX,1986,1626.6595,25737.367000000002,368662.0,
Luxembourg,LUX,1987,1624.8335,26369.734,371076.0,
Luxembourg,LUX,1988,1644.8755,28983.32,374118.0,
Luxembourg,LUX,1989,1633.9436,32207.615,377712.0,
Luxembourg,LUX,1990,1633.9415,33461.379,381780.0,
Luxembourg,LUX,1991,1616.6366,36711.488,386356.0,
Luxembourg,LUX,1992,1595.6875,36764.75,391397.0,
Luxembourg,LUX,1993,1602.0656,38965.109,396812.0,
Luxembourg,LUX,1994,1581.1226,40569.613,402435.0,
Luxembourg,LUX,1995,1592.6145,40390.867,408145.0,
Luxembourg,LUX,1996,1599.5625,40564.355,413999.0,
Luxembourg,LUX,1997,1598.037,43855.984000000004,419979.0,
Luxembourg,LUX,1998,1593.3136,46915.437999999995,425828.0,
Luxembourg,LUX,1999,1591.7571,51821.871,431263.0,
Luxembourg,LUX,2000,1602.2155,57062.16,436106.0,
Luxembourg,LUX,2001,1585.72,53040.594000000005,440197.0,
Luxembourg,LUX,2002,1580.6825,51204.078,443727.0,
Luxembourg,LUX,2003,1578.9333,49380.414000000004,447317.0,
Luxembourg,LUX,2004,1577.8783,45351.937999999995,451822.0,
Luxembourg,LUX,2005,1549.8424,56529.117,457848.0,
Luxembourg,LUX,2006,1552.2755,55356.727,465611.0,
Luxembourg,LUX,2007,1566.2959,58264.945,474917.0,
Luxembourg,LUX,2008,1566.969,56570.125,485403.0,
Luxembourg,LUX,2009,1516.4703,51742.883,496536.0,
Luxembourg,LUX,2010,1516.4979,57882.809,507890.0,
Luxembourg,LUX,2011,1515.0692,54199.085999999996,519312.0,
Luxembourg,LUX,2012,1508.0867,58092.125,530855.0,
Luxembourg,LUX,2013,1502.6809,55527.98,542554.0,
Luxembourg,LUX,2014,1508.2611,64658.273,554512.0,
Luxembourg,LUX,2015,1521.0288,69708.117,566741.0,Europe
Luxembourg,LUX,2016,1519.5106,72530.203,579266.0,
Luxembourg,LUX,2017,1518.8575,74605.234,591914.0,
Malaysia,MYS,1970,2258.9963,3428.7942,10804131.0,
Malaysia,MYS,1971,2260.5723,4096.5313,11062434.0,
Malaysia,MYS,1972,2262.1729,4307.2378,11324277.0,
Malaysia,MYS,1973,2263.8052,4743.2974,11592638.0,
Malaysia,MYS,1974,2265.4771,5132.5474,11871102.0,
Malaysia,MYS,1975,2267.1948,4847.5522,12162189.0,
Malaysia,MYS,1976,2269.095,5274.2197,12468688.0,
Malaysia,MYS,1977,2270.9912,5569.4033,12790313.0,
Malaysia,MYS,1978,2272.8708,5812.9839,13122833.0,
Malaysia,MYS,1979,2274.7268,6160.8999,13460035.0,
Malaysia,MYS,1980,2276.562,6560.1084,13798094.0,
Malaysia,MYS,1981,2277.6987,6826.8364,14134060.0,
Malaysia,MYS,1982,2278.4895,7094.8667,14471215.0,
Malaysia,MYS,1983,2277.4053,7359.187,14819430.0,
Malaysia,MYS,1984,2283.334,7733.7661,15192300.0,
Malaysia,MYS,1985,2279.4492,6962.1558,15598924.0,
Malaysia,MYS,1986,2272.2869,6261.854,16043736.0,
Malaysia,MYS,1987,2273.1543,6559.2065,16522004.0,
Malaysia,MYS,1988,2271.488,6964.1309,17022470.0,
Malaysia,MYS,1989,2279.645,7520.5786,17528961.0,
Malaysia,MYS,1990,2283.2698,8276.4189,18029824.0,
Malaysia,MYS,1991,2290.6899,8951.3428,18519941.0,
Malaysia,MYS,1992,2298.1726,9279.8242,19002660.0,
Malaysia,MYS,1993,2299.5669,9884.3584,19484901.0,
Malaysia,MYS,1994,2299.925,10435.659,19977508.0,
Malaysia,MYS,1995,2300.3152,11347.92,20487604.0,
Malaysia,MYS,1996,2300.7361,12065.231000000002,21017619.0,
Malaysia,MYS,1997,2305.6272,12368.026000000002,21562790.0,
Malaysia,MYS,1998,2302.7126,10290.027,22114647.0,
Malaysia,MYS,1999,2304.0952,10546.733,22661293.0,
Malaysia,MYS,2000,2303.3127,11914.923999999999,23194252.0,
Malaysia,MYS,2001,2306.7595,11504.246000000001,23709115.0,
Malaysia,MYS,2002,2334.0334,11944.33,24208391.0,
Malaysia,MYS,2003,2324.4751,12486.643,24698821.0,
Malaysia,MYS,2004,2318.8247,13431.061000000002,25190647.0,
Malaysia,MYS,2005,2361.2639,15053.963,25690615.0,
Malaysia,MYS,2006,2349.0852,15076.896,26201954.0,
Malaysia,MYS,2007,2324.4524,16380.521,26720367.0,
Malaysia,MYS,2008,2298.3066,18092.984,27236003.0,
Malaysia,MYS,2009,2306.564,16735.193,27735038.0,
Malaysia,MYS,2010,2290.2117,17913.164,28208028.0,
Malaysia,MYS,2011,2285.8323,19988.979,28650962.0,
Malaysia,MYS,2012,2268.6323,20889.135,29068189.0,
Malaysia,MYS,2013,2240.9502,21814.16,29468923.0,
Malaysia,MYS,2014,2249.6169,22044.496,29866606.0,
Malaysia,MYS,2015,2238.2729,21489.604,30270965.0,Asia
Malaysia,MYS,2016,2238.2729,21804.357000000004,30684652.0,
Malaysia,MYS,2017,2238.2729,22775.843999999997,31104655.0,
Malta,MLT,1994,2258.4878,14600.33,373754.0,
Malta,MLT,1995,2257.2898,14610.311000000002,376893.0,
Malta,MLT,1996,2250.3857,14483.909,380259.0,
Malta,MLT,1997,2252.865,16576.885,383756.0,
Malta,MLT,1998,2277.3828,17185.076,387282.0,
Malta,MLT,1999,2254.384,17934.92,390626.0,
Malta,MLT,2000,2251.1816,21808.197,393649.0,
Malta,MLT,2001,2159.3369,19305.783,396324.0,
Malta,MLT,2002,2216.6877,19643.627,398720.0,
Malta,MLT,2003,2191.6677,20578.281000000003,400858.0,
Malta,MLT,2004,2091.1963,19368.768,402820.0,
Malta,MLT,2005,2157.9136,21823.207000000002,404659.0,
Malta,MLT,2006,2162.856,21386.166,406330.0,
Malta,MLT,2007,2153.3037,22403.017999999996,407854.0,
Malta,MLT,2008,2162.9739,22300.324,409493.0,
Malta,MLT,2009,2168.4038,22134.387000000002,411559.0,
Malta,MLT,2010,2110.2021,22983.451,414257.0,
Malta,MLT,2011,2052.0757,23231.088,417720.0,
Malta,MLT,2012,2027.42,23509.707000000002,421809.0,
Malta,MLT,2013,2008.3445,23098.021,426144.0,
Malta,MLT,2014,1976.5052,23144.875,430190.0,
Malta,MLT,2015,1964.5587,27477.234,433559.0,Europe
Malta,MLT,2016,2031.9048,27904.061,436099.0,
Malta,MLT,2017,2040.0317,30830.996,437935.0,
Mexico,MEX,1950,2431.7302,4487.7998,27944671.0,
Mexico,MEX,1951,2431.2783,4723.7607,28749849.0,
Mexico,MEX,1952,2430.8264,4787.4014,29590077.0,
Mexico,MEX,1953,2430.3748,4590.2207,30468850.0,
Mexico,MEX,1954,2429.9231,4947.4775,31388572.0,
Mexico,MEX,1955,2429.4714,5200.2578,32350593.0,
Mexico,MEX,1956,2429.0198,5399.6929,33355184.0,
Mexico,MEX,1957,2428.5684,5628.189,34401536.0,
Mexico,MEX,1958,2428.1169,5721.062,35487956.0,
Mexico,MEX,1959,2427.6658,5686.1992,36612111.0,
Mexico,MEX,1960,2427.2146,5919.7603,37771861.0,
Mexico,MEX,1961,2417.5605,5901.6875,38966049.0,
Mexico,MEX,1962,2407.9448,5937.1782,40195318.0,
Mexico,MEX,1963,2398.3674,6280.0747,41462373.0,
Mexico,MEX,1964,2388.8281,6907.6812,42771077.0,
Mexico,MEX,1965,2379.3269,7060.5703,44123863.0,
Mexico,MEX,1966,2369.8633,7274.436,45519746.0,
Mexico,MEX,1967,2360.4373,7430.0132,46956208.0,
Mexico,MEX,1968,2351.0488,7830.0386,48431971.0,
Mexico,MEX,1969,2341.6978,7883.0664,49945278.0,
Mexico,MEX,1970,2332.3838,8122.0229,51493565.0,
Mexico,MEX,1971,2330.5007,8201.1104,53076366.0,
Mexico,MEX,1972,2328.6191,8611.8574,54689944.0,
Mexico,MEX,1973,2326.7393,9037.9316,56324310.0,
Mexico,MEX,1974,2325.123,9328.2217,57966812.0,
Mexico,MEX,1975,2323.5081,9547.6484,59607947.0,
Mexico,MEX,1976,2321.894,9795.8594,61242189.0,
Mexico,MEX,1977,2320.2815,9906.5859,62869908.0,
Mexico,MEX,1978,2318.6697,10553.716,64494872.0,
Mexico,MEX,1979,2317.0593,11387.169,66123907.0,
Mexico,MEX,1980,2315.4497,12271.226,67761367.0,
Mexico,MEX,1981,2316.4517,13015.533000000001,69407623.0,
Mexico,MEX,1982,2317.4539,12592.113000000001,71058650.0,
Mexico,MEX,1983,2318.4563,11572.389,72709306.0,
Mexico,MEX,1984,2319.4595,11739.616000000002,74352631.0,
Mexico,MEX,1985,2320.4629,11603.933,75983486.0,
Mexico,MEX,1986,2321.4668,10686.283000000001,77599105.0,
Mexico,MEX,1987,2322.4712,10665.947,79200081.0,
Mexico,MEX,1988,2323.4761,10537.96,80788725.0,
Mexico,MEX,1989,2324.4812,10743.782,82368930.0,
Mexico,MEX,1990,2325.6104,11249.528,83943135.0,
Mexico,MEX,1991,2319.2534,11530.837,85512621.0,
Mexico,MEX,1992,2312.9143,11798.168,87075136.0,
Mexico,MEX,1993,2306.5923,12924.658000000001,88625440.0,
Mexico,MEX,1994,2294.0,13327.99,90156396.0,
Mexico,MEX,1995,2294.0,10599.875,91663290.0,
Mexico,MEX,1996,2314.0,10710.146,93147045.0,
Mexico,MEX,1997,2322.0,11353.298999999999,94611008.0,
Mexico,MEX,1998,2291.0,12051.537,96056313.0,
Mexico,MEX,1999,2306.0,12230.764,97484823.0,
Mexico,MEX,2000,2311.0,12936.47,98899845.0,
Mexico,MEX,2001,2285.0,12764.813,100298152.0,
Mexico,MEX,2002,2271.0,12447.021,101684764.0,
Mexico,MEX,2003,2277.0,12326.068000000001,103081020.0,
Mexico,MEX,2004,2271.0,12978.889,104514934.0,
Mexico,MEX,2005,2290.0,13690.058,106005199.0,
Mexico,MEX,2006,2278.0,13994.112,107560155.0,
Mexico,MEX,2007,2260.0,14217.104,109170503.0,
Mexico,MEX,2008,2264.0,14379.958999999999,110815272.0,
Mexico,MEX,2009,2255.0,13618.062,112463886.0,
Mexico,MEX,2010,2254.0,14507.013,114092961.0,
Mexico,MEX,2011,2248.0,15542.918,115695468.0,
Mexico,MEX,2012,2239.0,15979.892,117274156.0,
Mexico,MEX,2013,2244.0,16503.945,118827158.0,
Mexico,MEX,2014,2242.0,17223.215,120355137.0,
Mexico,MEX,2015,2248.0,16903.82,121858251.0,North America
Mexico,MEX,2016,2255.0,17171.139,123333379.0,
Mexico,MEX,2017,2255.0,17382.658,124777326.0,
Myanmar,MMR,1970,2451.2358,788.40491,27269063.0,
Myanmar,MMR,1971,2451.0273,795.78619,27913749.0,
Myanmar,MMR,1972,2450.8252,772.55536,28570093.0,
Myanmar,MMR,1973,2450.6233,757.21753,29238168.0,
Myanmar,MMR,1974,2449.9067,759.9104,29918469.0,
Myanmar,MMR,1975,2449.1809,773.40204,30611093.0,
Myanmar,MMR,1976,2448.3887,793.68823,31314347.0,
Myanmar,MMR,1977,2447.6335,805.44897,32026748.0,
Myanmar,MMR,1978,2446.9165,820.67169,32748782.0,
Myanmar,MMR,1979,2446.2368,832.64813,33481396.0,
Myanmar,MMR,1980,2445.5898,880.07935,34224316.0,
Myanmar,MMR,1981,2444.5784,911.9926800000001,34976465.0,
Myanmar,MMR,1982,2443.6143,951.0238,35734273.0,
Myanmar,MMR,1983,2442.689,977.9387800000001,36491804.0,
Myanmar,MMR,1984,2443.3994,1022.8112,37241530.0,
Myanmar,MMR,1985,2444.1794,1018.9731,37977087.0,
Myanmar,MMR,1986,2445.1855,992.2619599999999,38698484.0,
Myanmar,MMR,1987,2446.2239,943.5133099999999,39404350.0,
Myanmar,MMR,1988,2447.2898,806.24738,40085653.0,
Myanmar,MMR,1989,2448.3792,809.77759,40731439.0,
Myanmar,MMR,1990,2449.4873,811.77362,41335188.0,
Myanmar,MMR,1991,2449.9634,773.26483,41890192.0,
Myanmar,MMR,1992,2449.3638,821.8653,42401686.0,
Myanmar,MMR,1993,2448.7241,1049.4807,42889992.0,
Myanmar,MMR,1994,2448.0374,1001.0235,43383421.0,
Myanmar,MMR,1995,2447.2981,1101.8232,43901598.0,
Myanmar,MMR,1996,2446.9963,1095.6333,44452203.0,
Myanmar,MMR,1997,2446.6213,1080.0964,45027223.0,
Myanmar,MMR,1998,2446.1975,1255.6583,45611220.0,
Myanmar,MMR,1999,2445.7458,1203.769,46181075.0,
Myanmar,MMR,2000,2445.2773,1162.8105,46719698.0,
Myanmar,MMR,2001,2444.8813,1230.7003,47225119.0,
Myanmar,MMR,2002,2444.4875,1236.8448,47702163.0,
Myanmar,MMR,2003,2444.0911,1424.1458,48148907.0,
Myanmar,MMR,2004,2443.6851,1518.5931,48564489.0,
Myanmar,MMR,2005,2443.2632,1717.8849,48949931.0,
Myanmar,MMR,2006,2442.7166,1903.6505,49301049.0,
Myanmar,MMR,2007,2442.1189,2125.9673,49621479.0,
Myanmar,MMR,2008,2441.4534,2493.9751,49929642.0,
Myanmar,MMR,2009,2440.6943,2715.6521,50250366.0,
Myanmar,MMR,2010,2439.7983,3422.2415,50600827.0,
Myanmar,MMR,2011,2439.4463,3904.5854,50990612.0,
Myanmar,MMR,2012,2439.0742,4296.189,51413703.0,
Myanmar,MMR,2013,2438.6584,4909.6216,51852464.0,
Myanmar,MMR,2014,2438.1577,5307.2236,52280816.0,
Myanmar,MMR,2015,2437.8633,5454.0376,52680724.0,Asia
Myanmar,MMR,2016,2437.8633,5484.3887,53045199.0,
Myanmar,MMR,2017,2437.8633,5730.1064,53382521.0,
Netherlands,NLD,1950,1993.9949,7835.3999,10042051.0,
Netherlands,NLD,1951,1979.3413,8090.6123,10167541.0,
Netherlands,NLD,1952,1964.7954,8188.0938,10297986.0,
Netherlands,NLD,1953,1950.3564,8769.292,10432296.0,
Netherlands,NLD,1954,1936.0237,9185.4697,10569687.0,
Netherlands,NLD,1955,1921.7961,9843.7998,10709621.0,
Netherlands,NLD,1956,1907.6732,10105.561,10851925.0,
Netherlands,NLD,1957,1893.6541,10350.82,10996626.0,
Netherlands,NLD,1958,1879.7379,10161.542,11144074.0,
Netherlands,NLD,1959,1865.9241,10594.616000000002,11294684.0,
Netherlands,NLD,1960,1852.2117,11461.348999999998,11448815.0,
Netherlands,NLD,1961,1850.5420000000001,11571.952,11606398.0,
Netherlands,NLD,1962,1848.8738,11910.418,11766730.0,
Netherlands,NLD,1963,1847.2072,11850.45,11928359.0,
Netherlands,NLD,1964,1845.5420000000001,13046.358999999999,12089386.0,
Netherlands,NLD,1965,1843.8783,13420.355,12248333.0,
Netherlands,NLD,1966,1842.2162,13490.457,12404189.0,
Netherlands,NLD,1967,1840.5555,14072.765,12556841.0,
Netherlands,NLD,1968,1838.8964,14842.305,12706787.0,
Netherlands,NLD,1969,1875.0446,15936.525,12855006.0,
Netherlands,NLD,1970,1835.5825,16716.73,13001941.0,
Netherlands,NLD,1971,1802.0966,17424.063000000002,13147935.0,
Netherlands,NLD,1972,1800.3485,17908.621,13291876.0,
Netherlands,NLD,1973,1773.9435,18980.012,13431187.0,
Netherlands,NLD,1974,1720.4615,20519.375,13562431.0,
Netherlands,NLD,1975,1667.3665,20098.686,13683287.0,
Netherlands,NLD,1976,1651.4924,20928.75,13793110.0,
Netherlands,NLD,1977,1631.2665,21065.047000000002,13892920.0,
Netherlands,NLD,1978,1602.7205,21529.297000000002,13984050.0,
Netherlands,NLD,1979,1581.2885,22022.943,14068597.0,
Netherlands,NLD,1980,1578.3605,22816.479,14148410.0,
Netherlands,NLD,1981,1577.8354,22033.292999999998,14223757.0,
Netherlands,NLD,1982,1563.3324,21314.689,14295209.0,
Netherlands,NLD,1983,1548.4104,21275.615,14365388.0,
Netherlands,NLD,1984,1540.2925,21597.855,14437510.0,
Netherlands,NLD,1985,1523.8414,20991.938,14513947.0,
Netherlands,NLD,1986,1508.9044,21822.764,14595749.0,
Netherlands,NLD,1987,1487.6425,21916.75,14682662.0,
Netherlands,NLD,1988,1484.4354,22647.904,14774031.0,
Netherlands,NLD,1989,1479.6885,23478.271,14868659.0,
Netherlands,NLD,1990,1473.8715,24817.055,14965442.0,
Netherlands,NLD,1991,1464.7715,25427.816000000003,15064522.0,
Netherlands,NLD,1992,1471.1754,25614.637000000002,15165856.0,
Netherlands,NLD,1993,1460.8594,26304.542999999998,15268005.0,
Netherlands,NLD,1994,1468.4915,26892.183999999997,15369121.0,
Netherlands,NLD,1995,1479.2355,28070.57,15467852.0,
Netherlands,NLD,1996,1494.4548,29106.843999999997,15563252.0,
Netherlands,NLD,1997,1480.0753,30976.475,15655482.0,
Netherlands,NLD,1998,1476.3424,31800.34,15745650.0,
Netherlands,NLD,1999,1475.2928,34100.586,15835525.0,
Netherlands,NLD,2000,1462.0212,37274.07,15926188.0,
Netherlands,NLD,2001,1451.8977,37551.523,16018112.0,
Netherlands,NLD,2002,1434.8143,37352.734,16110355.0,
Netherlands,NLD,2003,1426.5539999999999,37199.102,16200948.0,
Netherlands,NLD,2004,1447.5278,37723.113,16287183.0,
Netherlands,NLD,2005,1433.5756,42666.082,16367153.0,
Netherlands,NLD,2006,1430.4602,43585.457,16440091.0,
Netherlands,NLD,2007,1429.7458,46372.727,16506651.0,
Netherlands,NLD,2008,1430.0443,48119.07,16568105.0,
Netherlands,NLD,2009,1421.9767,43955.371,16626379.0,
Netherlands,NLD,2010,1421.3412,44004.145,16682927.0,
Netherlands,NLD,2011,1422.4435,44757.707,16738190.0,
Netherlands,NLD,2012,1413.1395,45481.405999999995,16791850.0,
Netherlands,NLD,2013,1417.5695,48067.875,16843512.0,
Netherlands,NLD,2014,1428.8756,45789.117,16892517.0,
Netherlands,NLD,2015,1423.9202,45060.969000000005,16938492.0,Europe
Netherlands,NLD,2016,1436.729,44591.039000000004,16981285.0,
Netherlands,NLD,2017,1430.0229,46601.562999999995,17021343.0,
New Zealand,NZL,1970,1900.6941,15108.938,2818391.0,
New Zealand,NZL,1971,1896.7161,15593.844,2870817.0,
New Zealand,NZL,1972,1892.9427,16152.028999999999,2929687.0,
New Zealand,NZL,1973,1889.1609,17090.496,2989412.0,
New Zealand,NZL,1974,1885.3789,17458.506,3042175.0,
New Zealand,NZL,1975,1881.6034,16846.102,3082622.0,
New Zealand,NZL,1976,1877.8325,17186.164,3108574.0,
New Zealand,NZL,1977,1874.0708,16426.604,3122406.0,
New Zealand,NZL,1978,1870.369,16265.505,3128958.0,
New Zealand,NZL,1979,1866.3364,16182.041000000001,3135301.0,
New Zealand,NZL,1980,1864.4515,16265.303,3146610.0,
New Zealand,NZL,1981,1861.2894,16723.15,3164823.0,
New Zealand,NZL,1982,1846.8429,16756.703,3188537.0,
New Zealand,NZL,1983,1844.5219,17583.968999999997,3215732.0,
New Zealand,NZL,1984,1852.9146,18261.471,3243034.0,
New Zealand,NZL,1985,1837.2321,17857.855,3268234.0,
New Zealand,NZL,1986,1834.0,19016.783,3290304.0,
New Zealand,NZL,1987,1838.0,19750.084,3310751.0,
New Zealand,NZL,1988,1829.0,20584.471,3332787.0,
New Zealand,NZL,1989,1820.0,20608.096,3360956.0,
New Zealand,NZL,1990,1809.0,20580.633,3398175.0,
New Zealand,NZL,1991,1792.0,19852.834,3446171.0,
New Zealand,NZL,1992,1799.0,20079.287,3503194.0,
New Zealand,NZL,1993,1853.0,21248.818,3564473.0,
New Zealand,NZL,1994,1848.0,22273.049,3623272.0,
New Zealand,NZL,1995,1841.0,23143.967,3674940.0,
New Zealand,NZL,1996,1834.0,24040.166,3717352.0,
New Zealand,NZL,1997,1826.0,24698.799,3752355.0,
New Zealand,NZL,1998,1829.0,24927.207000000002,3783976.0,
New Zealand,NZL,1999,1845.0,26313.357000000004,3818128.0,
New Zealand,NZL,2000,1836.0,26470.395,3858992.0,
New Zealand,NZL,2001,1825.0,26958.17,3907941.0,
New Zealand,NZL,2002,1826.0,27324.732000000004,3963202.0,
New Zealand,NZL,2003,1823.0,27802.158,4022074.0,
New Zealand,NZL,2004,1830.0,27669.908,4080421.0,
New Zealand,NZL,2005,1815.0,28453.109,4135353.0,
New Zealand,NZL,2006,1795.0,28521.24,4185881.0,
New Zealand,NZL,2007,1774.0,30204.308999999997,4233046.0,
New Zealand,NZL,2008,1761.0,30201.24,4278156.0,
New Zealand,NZL,2009,1740.0,30071.428,4323338.0,
New Zealand,NZL,2010,1755.0,30867.053,4370060.0,
New Zealand,NZL,2011,1746.0,31903.787,4418674.0,
New Zealand,NZL,2012,1734.0,31791.236,4468462.0,
New Zealand,NZL,2013,1752.0,33290.457,4518519.0,
New Zealand,NZL,2014,1762.0,34784.367,4567522.0,
New Zealand,NZL,2015,1757.0,34812.035,4614527.0,Oceania
New Zealand,NZL,2016,1752.0,35936.344,4659265.0,
New Zealand,NZL,2017,1752.0,36537.797,4702029.0,
Nigeria,NGA,2010,1996.6565,5186.3047,158503203.0,
Nigeria,NGA,2011,1984.2125,5192.1504,162805080.0,
Nigeria,NGA,2012,1880.9844,5482.6797,167228803.0,
Nigeria,NGA,2013,1893.6323,5495.8389,171765819.0,
Nigeria,NGA,2014,1909.6529999999998,5508.2881,176404931.0,
Nigeria,NGA,2015,1703.4781,4965.561,181137454.0,Africa
Nigeria,NGA,2016,1827.2401,4426.3672,185960244.0,
Nigeria,NGA,2017,1827.2401,4285.0645,190873247.0,
Norway,NOR,1950,2129.4849,8509.9873,3265274.0,
Norway,NOR,1951,2118.7014,8877.458,3300751.0,
Norway,NOR,1952,2107.9727,9230.418,3334477.0,
Norway,NOR,1953,2097.2981,9597.2236,3367054.0,
Norway,NOR,1954,2086.6777,9754.3604,3398913.0,
Norway,NOR,1955,2076.1111,9979.1855,3430335.0,
Norway,NOR,1956,2065.5979,10265.88,3461518.0,
Norway,NOR,1957,2055.1379,10655.331,3492445.0,
Norway,NOR,1958,2044.7311,10487.658000000001,3523049.0,
Norway,NOR,1959,2034.3768,10661.563,3553129.0,
Norway,NOR,1960,2024.075,10814.535,3582508.0,
Norway,NOR,1961,2009.3054,11339.486,3611139.0,
Norway,NOR,1962,1994.6438,11457.05,3639213.0,
Norway,NOR,1963,1985.6454,11763.857,3667113.0,
Norway,NOR,1964,1995.6436,12404.318000000001,3695417.0,
Norway,NOR,1965,1950.6516,13005.87,3724457.0,
Norway,NOR,1966,1951.6514,13363.947,3754354.0,
Norway,NOR,1967,1935.6543,14096.889,3784867.0,
Norway,NOR,1968,1896.6613,14489.142,3815641.0,
Norway,NOR,1969,1848.6698,14937.827,3846177.0,
Norway,NOR,1970,1834.6724,12190.146999999999,3876049.0,
Norway,NOR,1971,1812.6763,12996.649,3905274.0,
Norway,NOR,1972,1779.6821,14290.028999999999,3933726.0,
Norway,NOR,1973,1765.6847,14621.907,3960805.0,
Norway,NOR,1974,1744.6884,15856.508999999998,3985735.0,
Norway,NOR,1975,1727.6914,17593.662,4008026.0,
Norway,NOR,1976,1674.0947,19484.211,4027475.0,
Norway,NOR,1977,1637.9404,20024.777,4044335.0,
Norway,NOR,1978,1601.4917,21560.127,4059186.0,
Norway,NOR,1979,1580.1366,22848.783,4072875.0,
Norway,NOR,1980,1579.7845,24258.137000000002,4086070.0,
Norway,NOR,1981,1569.9088,24393.48,4098974.0,
Norway,NOR,1982,1558.481,24084.199,4111649.0,
Norway,NOR,1983,1553.8071,25135.75,4124587.0,
Norway,NOR,1984,1548.6146,26612.787,4138265.0,
Norway,NOR,1985,1542.6471,26753.857000000004,4153111.0,
Norway,NOR,1986,1538.2059,25776.717,4169318.0,
Norway,NOR,1987,1510.6976,26320.631,4186971.0,
Norway,NOR,1988,1513.5641,25128.373,4205959.0,
Norway,NOR,1989,1510.8329,26010.459,4226116.0,
Norway,NOR,1990,1502.6711,28637.889,4247286.0,
Norway,NOR,1991,1500.4907,28556.041,4269465.0,
Norway,NOR,1992,1510.3245,29290.582000000002,4292685.0,
Norway,NOR,1993,1506.5886,29431.27,4316790.0,
Norway,NOR,1994,1504.5739,30415.049,4341616.0,
Norway,NOR,1995,1487.7358,32595.947,4366996.0,
Norway,NOR,1996,1482.2007,36455.941,4393217.0,
Norway,NOR,1997,1477.5382,38306.41,4420266.0,
